,dice_score_ig,iou_score_ig,dice_score_saliency,iou_score_saliency,dice_score_deep_lift,iou_score_deep_lift,dice_score_grad_cam,iou_score_grad_cam,label_ground_truth,label_predicted
ISIC_0014648,0.3786094130510412,0.2335090730750368,0.3780269948392219,0.23306614452670868,0.3786094130510412,0.2335090730750368,0.3786094130510412,0.2335090730750368,1,1
ISIC_0014698,0.1741795286120243,0.09539794921875,0.1741795286120243,0.09539794921875,0.1741795286120243,0.09539794921875,0.1741795286120243,0.09539794921875,2,2
ISIC_0015064,0.7683981056904458,0.6239013671875,0.7683981056904458,0.6239013671875,0.7683981056904458,0.6239013671875,0.7683981056904458,0.6239013671875,2,2
ISIC_0012375,0.7758119883813045,0.6337359792924935,0.7769131978544987,0.635206917850525,0.7758119883813045,0.6337359792924935,0.7758119883813045,0.6337359792924935,1,1
ISIC_0015310,0.88255543991674,0.789797965324545,0.5831279456911834,0.41156005859375,0.88255543991674,0.789797965324545,0.88255543991674,0.789797965324545,2,2
ISIC_0015455,0.7494066455696202,0.5992408666772102,0.7450940724256524,0.5937449621151056,0.7494066455696202,0.5992408666772102,0.7494066455696202,0.5992408666772102,2,2
ISIC_0013988,0.5412802737012695,0.3710653005801753,0.5403073604745214,0.37015145917990394,0.5412802737012695,0.3710653005801753,0.5412802737012695,0.3710653005801753,0,2
ISIC_0012522,0.2100845374422927,0.1173712065384873,0.21216283030269736,0.1186701081612586,0.2100845374422927,0.1173712065384873,0.2100845374422927,0.1173712065384873,1,2
ISIC_0015009,0.9939668754563271,0.9880061115355233,0.9942791322710693,0.9886233488585172,0.9939668754563271,0.9880061115355233,0.9939668754563271,0.9880061115355233,2,2
ISIC_0015607,0.6844915492392308,0.52032470703125,0.7681203007518796,0.62353515625,0.6844915492392308,0.52032470703125,0.6844915492392308,0.52032470703125,2,1
ISIC_0012836,0.03393719806763285,0.01726150254929664,0.03393514884366886,0.01726044226044226,0.03393719806763285,0.01726150254929664,0.03393719806763285,0.01726150254929664,2,2
ISIC_0015331,0.431477669809966,0.27508544921875,0.431477669809966,0.27508544921875,0.431477669809966,0.27508544921875,0.431477669809966,0.27508544921875,2,2
ISIC_0014284,0.05162136385312351,0.0264945236492688,0.05162751877906283,0.026497766354568263,0.05162136385312351,0.0264945236492688,0.05162136385312351,0.0264945236492688,0,2
ISIC_0014969,0.5124252909720037,0.34447028970183974,0.5148619957537155,0.34667619728377413,0.5124252909720037,0.34447028970183974,0.5124252909720037,0.34447028970183974,2,2
ISIC_0016053,0.2584493041749503,0.14840182648401826,0.01686217008797654,0.008502772643253234,0.2584493041749503,0.14840182648401826,0.2584493041749503,0.14840182648401826,2,2
ISIC_0014675,0.18560354374307864,0.102294921875,0.8807603686635944,0.7869274318064848,0.18560354374307864,0.102294921875,0.18560354374307864,0.102294921875,2,2
ISIC_0014977,0.19450107443936304,0.10772705078125,0.19450107443936304,0.10772705078125,0.19450107443936304,0.10772705078125,0.19450107443936304,0.10772705078125,2,2
ISIC_0013473,0.7292947266256875,0.5739290942651646,0.9040701566474763,0.8249343351047584,0.7292947266256875,0.5739290942651646,0.7292947266256875,0.5739290942651646,0,1
ISIC_0015645,0.2702702702702703,0.15625,0.2702702702702703,0.15625,0.2702702702702703,0.15625,0.2702702702702703,0.15625,2,2
ISIC_0016066,0.16655450874831762,0.09084235639566893,0.16676961087090797,0.09097035040431267,0.16655450874831762,0.09084235639566893,0.16655450874831762,0.09084235639566893,2,0
ISIC_0016019,0.09038461538461538,0.0473313192346425,0.08556024378809189,0.0446920533855761,0.09038461538461538,0.0473313192346425,0.09038461538461538,0.0473313192346425,2,1
ISIC_0015971,0.15305291723202172,0.08286805759623861,0.03513448025199903,0.0178813663830312,0.15305291723202172,0.08286805759623861,0.15305291723202172,0.08286805759623861,2,2
ISIC_0012258,0.10296025474702206,0.054274168479950265,0.10209929243903865,0.053795908306630516,0.10296025474702206,0.054274168479950265,0.10296025474702206,0.054274168479950265,0,2
ISIC_0016036,0.4459279038718291,0.2869415807560137,0.44592726752776324,0.28694105379378027,0.4459279038718291,0.2869415807560137,0.4459279038718291,0.2869415807560137,2,2
ISIC_0015207,0.5779756448867356,0.40644567219152855,0.5943673812526271,0.42284688995215314,0.5779756448867356,0.40644567219152855,0.5779756448867356,0.40644567219152855,2,2
ISIC_0013998,0.08557400046761748,0.04469956033219345,0.08562905772942621,0.044729605866177816,0.08557400046761748,0.04469956033219345,0.08557400046761748,0.04469956033219345,2,1
ISIC_0016065,0.35294117647058826,0.21428571428571427,0.022234372152360123,0.01124216734242536,0.35294117647058826,0.21428571428571427,0.35294117647058826,0.21428571428571427,2,2
ISIC_0014233,0.5715533238729397,0.4001222680727495,0.34751378420759776,0.21029753887596425,0.5715533238729397,0.4001222680727495,0.5715533238729397,0.4001222680727495,0,0
ISIC_0012248,0.3585899513776337,0.2184645766477413,0.20514024175566248,0.11429318687066824,0.3585899513776337,0.2184645766477413,0.3585899513776337,0.2184645766477413,1,1
ISIC_0015357,0.1635375217172,0.08905029296875,0.1635375217172,0.08905029296875,0.1635375217172,0.08905029296875,0.1635375217172,0.08905029296875,2,2
ISIC_0015208,0.9133697135061392,0.8405524168236033,0.9009976976208749,0.8198324022346368,0.9133697135061392,0.8405524168236033,0.9133697135061392,0.8405524168236033,2,2
ISIC_0012551,0.06273347168692558,0.03238246816846229,0.06278559135956323,0.03241024384266634,0.06273347168692558,0.03238246816846229,0.06273347168692558,0.03238246816846229,2,2
ISIC_0014626,0.004650671176408413,0.0023307553766288803,0.6871391917896087,0.5233907414193233,0.004650671176408413,0.0023307553766288803,0.004650671176408413,0.0023307553766288803,1,1
ISIC_0015180,0.33884213728074625,0.2039794921875,0.33884213728074625,0.2039794921875,0.33884213728074625,0.2039794921875,0.33884213728074625,0.2039794921875,0,2
ISIC_0015440,0.7237943403746513,0.5671455340412243,0.7086743044189853,0.5487959442332065,0.7237943403746513,0.5671455340412243,0.7237943403746513,0.5671455340412243,2,2
ISIC_0014921,0.3904116317909421,0.2425537109375,0.3904116317909421,0.2425537109375,0.3904116317909421,0.2425537109375,0.3904116317909421,0.2425537109375,2,2
ISIC_0016006,0.08370457209847597,0.04368041110975162,0.4261682242990654,0.27078384798099764,0.08370457209847597,0.04368041110975162,0.08370457209847597,0.04368041110975162,2,2
ISIC_0015998,0.05586924219910847,0.028737389177621524,0.055992375506314036,0.028802549332025983,0.05586924219910847,0.028737389177621524,0.05586924219910847,0.028737389177621524,2,2
ISIC_0015279,0.36912853043346927,0.22633821077977404,0.32961586121437425,0.19732937685459942,0.36912853043346927,0.22633821077977404,0.36912853043346927,0.22633821077977404,2,2
ISIC_0013109,0.039104459598093055,0.01994214316489198,0.038986823897479095,0.01988095968583175,0.039104459598093055,0.01994214316489198,0.039104459598093055,0.01994214316489198,2,2
ISIC_0014647,0.07476190476190477,0.03883255008656938,0.07424923149680776,0.03855599214145383,0.07476190476190477,0.03883255008656938,0.07476190476190477,0.03883255008656938,1,1
ISIC_0015030,0.33326551373346897,0.199951171875,0.33326551373346897,0.199951171875,0.33326551373346897,0.199951171875,0.33326551373346897,0.199951171875,2,2
ISIC_0016060,0.04681513409961686,0.023968613988843254,0.046820740031134,0.023971552939733923,0.04681513409961686,0.023968613988843254,0.04681513409961686,0.023968613988843254,2,2
ISIC_0012904,0.19460055096418732,0.1077880859375,0.19491198057502346,0.10797921125038215,0.19460055096418732,0.1077880859375,0.19460055096418732,0.1077880859375,2,2
ISIC_0014773,0.3375780021307899,0.20306396484375,0.3375780021307899,0.20306396484375,0.3375780021307899,0.20306396484375,0.3375780021307899,0.20306396484375,2,2
ISIC_0013764,0.41498745650238733,0.2618196671091596,0.3504956504147279,0.21248543570245906,0.4150210424085465,0.2618464052287582,0.41498745650238733,0.2618196671091596,1,1
ISIC_0014270,0.17175701566550208,0.09394649241770435,0.17179573892458572,0.09396966333703292,0.17175701566550208,0.09394649241770435,0.17175701566550208,0.09394649241770435,0,1
ISIC_0014961,0.7274068895879452,0.57159423828125,0.7274068895879452,0.57159423828125,0.7274068895879452,0.57159423828125,0.7274068895879452,0.57159423828125,2,2
ISIC_0015993,0.06005503050604139,0.030957079427725704,0.05997968815341418,0.030917041325367985,0.06005503050604139,0.030957079427725704,0.06005503050604139,0.030957079427725704,2,2
ISIC_0013321,0.7069436091964657,0.5467229536348025,0.7133527196453259,0.5544275657650982,0.7069436091964657,0.5467229536348025,0.7069436091964657,0.5467229536348025,0,2
ISIC_0013673,0.05080019398642095,0.026062076258008333,0.17175094024237358,0.09394285714285715,0.05080019398642095,0.026062076258008333,0.05080019398642095,0.026062076258008333,1,0
ISIC_0014844,0.24516681840089968,0.13970947265625,0.24516681840089968,0.13970947265625,0.24516681840089968,0.13970947265625,0.24516681840089968,0.13970947265625,2,2
ISIC_0015237,0.6621483689217328,0.49493408203125,0.6621483689217328,0.49493408203125,0.6621483689217328,0.49493408203125,0.6621483689217328,0.49493408203125,2,0
ISIC_0015938,0.06197726785331332,0.03197963926081664,0.06521999760220597,0.03370925765274507,0.06197726785331332,0.03197963926081664,0.06197726785331332,0.03197963926081664,2,2
ISIC_0015167,0.7871340267239145,0.64898681640625,0.7871340267239145,0.64898681640625,0.7871340267239145,0.64898681640625,0.7871340267239145,0.64898681640625,0,2
ISIC_0014927,0.7037974683544304,0.54296875,0.7037974683544304,0.54296875,0.7037974683544304,0.54296875,0.7037974683544304,0.54296875,2,2
ISIC_0014546,0.7394535180741544,0.5866134479582438,0.7395107601795944,0.5866855002149481,0.7394535180741544,0.5866134479582438,0.7394535180741544,0.5866134479582438,0,1
ISIC_0012848,0.5160730959050287,0.3477752808988764,0.4867460977186663,0.3216552734375,0.5160730959050287,0.3477752808988764,0.5160730959050287,0.3477752808988764,1,2
ISIC_0015464,0.8026426764127074,0.670345151444001,0.7891953694440474,0.6517941454202077,0.8026426764127074,0.670345151444001,0.8026426764127074,0.670345151444001,2,2
ISIC_0014643,0.0,0.0,0.2447230258223508,0.13942131607862288,0.0,0.0,0.0,0.0,1,1
ISIC_0015119,0.8424064718974106,0.72772216796875,0.8424064718974106,0.72772216796875,0.8424064718974106,0.72772216796875,0.8424064718974106,0.72772216796875,0,2
ISIC_0015991,0.11717652145713976,0.06223447008841428,0.06707498364749956,0.034701285916446195,0.11717652145713976,0.06223447008841428,0.11717652145713976,0.06223447008841428,2,2
ISIC_0012928,0.07011942769303535,0.03633355799277005,0.07006971523100555,0.03630686340537562,0.07011942769303535,0.03633355799277005,0.07011942769303535,0.03633355799277005,1,0
ISIC_0015364,0.596659528907923,0.4251708984375,0.596659528907923,0.4251708984375,0.596659528907923,0.4251708984375,0.596659528907923,0.4251708984375,2,0
ISIC_0014753,0.974276335422262,0.9498428953799605,0.9730792138177486,0.9475698874840506,0.974276335422262,0.9498428953799605,0.974276335422262,0.9498428953799605,2,0
ISIC_0015355,0.17428156748911466,0.09545917069447978,0.17366655096609973,0.09509027557808046,0.17428156748911466,0.09545917069447978,0.17428156748911466,0.09545917069447978,2,2
ISIC_0014677,0.39125275470418713,0.24320337197049527,0.3699236027342179,0.22693635915145535,0.39125275470418713,0.24320337197049527,0.39125275470418713,0.24320337197049527,2,2
ISIC_0015412,0.5347703591073745,0.3649737516786717,0.5347942754919499,0.3649960319882791,0.5347703591073745,0.3649737516786717,0.5347703591073745,0.3649737516786717,2,0
ISIC_0013948,0.48127637130801687,0.31689529432193086,0.39247044799841063,0.24414509052709635,0.48127637130801687,0.31689529432193086,0.48127637130801687,0.31689529432193086,0,0
ISIC_0014697,0.2894324239573534,0.1692025664527956,0.29176225234619396,0.17079721645708704,0.2894324239573534,0.1692025664527956,0.2894324239573534,0.1692025664527956,2,2
ISIC_0013891,0.03774458724094014,0.019235308000944064,0.022251783770709882,0.011251070074599486,0.03774458724094014,0.019235308000944064,0.03774458724094014,0.019235308000944064,2,2
ISIC_0015968,0.15129381122246757,0.08183767228177642,0.1509433962264151,0.08163265306122448,0.15129381122246757,0.08183767228177642,0.15129381122246757,0.08183767228177642,2,2
ISIC_0014815,0.3570354026677364,0.21731168355512148,0.3570174998746427,0.21729841909296221,0.3570354026677364,0.21731168355512148,0.3570354026677364,0.21731168355512148,2,2
ISIC_0015995,0.15479911348525316,0.08389282414536495,0.15488713254108147,0.08394453004622496,0.15479911348525316,0.08389282414536495,0.15479911348525316,0.08389282414536495,2,2
ISIC_0015216,0.9348589260174229,0.877685546875,0.9348589260174229,0.877685546875,0.9348589260174229,0.877685546875,0.9348589260174229,0.877685546875,2,1
ISIC_0014901,0.3159625860828451,0.1876220703125,0.8629814760364599,0.7589862942849754,0.3159625860828451,0.1876220703125,0.3159625860828451,0.1876220703125,2,2
ISIC_0012955,0.54176494148013,0.37152099609375,0.7151036525172754,0.5565457897971727,0.54176494148013,0.37152099609375,0.54176494148013,0.37152099609375,1,0
ISIC_0016062,0.05951807228915663,0.030671799329442445,0.0603551715862731,0.031116609959789668,0.05951807228915663,0.030671799329442445,0.05951807228915663,0.030671799329442445,2,2
ISIC_0012484,0.21376056183474157,0.11967072121882295,0.21384269169548273,0.11972220515026735,0.21376056183474157,0.11967072121882295,0.21376056183474157,0.11967072121882295,2,1
ISIC_0014619,0.0,0.0,0.15023739543296405,0.08121982521542505,0.0,0.0,0.0,0.0,1,1
ISIC_0015418,0.5258482418260333,0.3567124204887847,0.5505477924293118,0.3798316284964244,0.5258482418260333,0.3567124204887847,0.5258482418260333,0.3567124204887847,2,2
ISIC_0014423,0.1892312826788297,0.10450328684647048,0.18925233644859812,0.10451612903225807,0.1892312826788297,0.10450328684647048,0.1892312826788297,0.10450328684647048,0,1
ISIC_0015941,0.6271036315323295,0.4567741935483871,0.6056458511548332,0.4343558282208589,0.6271036315323295,0.4567741935483871,0.6271036315323295,0.4567741935483871,2,2
ISIC_0015270,0.3757955349025154,0.231372061201642,0.3792170673199612,0.23397153293865727,0.3757955349025154,0.231372061201642,0.3757955349025154,0.231372061201642,2,2
ISIC_0014949,0.5257569622531156,0.35662841796875,0.5257569622531156,0.35662841796875,0.5257569622531156,0.35662841796875,0.5257569622531156,0.35662841796875,2,2
ISIC_0015258,0.845720033047164,0.7326818945665028,0.8425171411135441,0.7278873588884753,0.845720033047164,0.7326818945665028,0.845720033047164,0.7326818945665028,2,2
ISIC_0013987,0.20546569994422756,0.11449527598209845,0.2050996548268567,0.11426799007444169,0.20546569994422756,0.11449527598209845,0.20546569994422756,0.11449527598209845,0,2
ISIC_0012314,0.020754716981132074,0.010486177311725452,0.006715701950751519,0.003369164126423873,0.020754716981132074,0.010486177311725452,0.020754716981132074,0.010486177311725452,1,1
ISIC_0012152,0.12187812187812187,0.06489361702127659,0.11982811540822591,0.06373253232336425,0.12187812187812187,0.06489361702127659,0.12187812187812187,0.06489361702127659,2,2
ISIC_0015193,0.6898983613358225,0.5265991133628879,0.6481246955674622,0.47942638898897455,0.6898983613358225,0.5265991133628879,0.6898983613358225,0.5265991133628879,0,2
ISIC_0014932,0.6041636755204595,0.43283275046286773,0.7416765869206252,0.58941650390625,0.6041636755204595,0.43283275046286773,0.6041636755204595,0.43283275046286773,0,0
ISIC_0015125,0.3414124529878813,0.20584530108339633,0.6161137440758294,0.4452054794520548,0.3414124529878813,0.20584530108339633,0.3414124529878813,0.20584530108339633,2,2
ISIC_0013511,0.06312292358803986,0.032590051457975985,0.052508751458576426,0.02696225284601558,0.06312292358803986,0.032590051457975985,0.06312292358803986,0.032590051457975985,2,1
ISIC_0012757,0.32446072446072444,0.1936455499417023,0.21698421339139903,0.12169506014532576,0.32446072446072444,0.1936455499417023,0.32446072446072444,0.1936455499417023,1,0
ISIC_0012358,0.134765625,0.07225130890052356,0.13500604246993153,0.07238953344853123,0.134765625,0.07225130890052356,0.134765625,0.07225130890052356,1,2
ISIC_0013411,0.5214330836567097,0.3526611328125,0.35890533871691344,0.21869874248223073,0.5214330836567097,0.3526611328125,0.5214330836567097,0.3526611328125,0,2
ISIC_0016031,0.21773620001094152,0.12216833445883725,0.2171066986689941,0.12177212091543263,0.21773620001094152,0.12216833445883725,0.21773620001094152,0.12216833445883725,2,1
ISIC_0014966,0.5392296718972895,0.369140625,0.5392296718972895,0.369140625,0.5392296718972895,0.369140625,0.5392296718972895,0.369140625,2,2
ISIC_0012149,0.09047687653075925,0.04738192243850913,0.09937527241028621,0.05228558324415227,0.09047687653075925,0.04738192243850913,0.09047687653075925,0.04738192243850913,2,2
ISIC_0013472,0.1048176705895994,0.05530743346589171,0.10479944354277765,0.055297284071446046,0.1048176705895994,0.05530743346589171,0.1048176705895994,0.05530743346589171,0,0
ISIC_0012223,0.7297192492632232,0.574455094938641,0.7302856255821174,0.5751574057093954,0.7297192492632232,0.574455094938641,0.7297192492632232,0.574455094938641,1,1
ISIC_0015255,0.9501066964739355,0.9049554781262098,0.9485714285714286,0.9021739130434783,0.9501066964739355,0.9049554781262098,0.9501066964739355,0.9049554781262098,2,2
ISIC_0014879,0.06049126960639242,0.03118896484375,0.06049126960639242,0.03118896484375,0.06049126960639242,0.03118896484375,0.06049126960639242,0.03118896484375,2,2
ISIC_0015948,0.17205286882114754,0.09412354760511578,0.13020534587587473,0.06963617399840481,0.17205286882114754,0.09412354760511578,0.17205286882114754,0.09412354760511578,2,2
ISIC_0016038,0.035431632777304274,0.018035326929036255,0.035642109130993936,0.018144407033295923,0.035431632777304274,0.018035326929036255,0.035431632777304274,0.018035326929036255,2,2
ISIC_0014765,0.4276391554702495,0.27197265625,0.4276391554702495,0.27197265625,0.4276391554702495,0.27197265625,0.4276391554702495,0.27197265625,2,2
ISIC_0015140,0.939521800281294,0.8859416445623343,0.9308428246013667,0.8706323504346344,0.939521800281294,0.8859416445623343,0.939521800281294,0.8859416445623343,2,2
ISIC_0016068,0.2279826464208243,0.12865711837434202,0.2282549679661201,0.1288305957342486,0.2279826464208243,0.12865711837434202,0.2279826464208243,0.12865711837434202,2,2
ISIC_0013733,0.07386430678466077,0.03834844400882137,0.07387302336558886,0.03835314299718172,0.07386430678466077,0.03834844400882137,0.07386430678466077,0.03834844400882137,0,2
ISIC_0015973,0.39465641328995366,0.24583921881717127,0.3943648096152899,0.24561295864523255,0.39465641328995366,0.24583921881717127,0.39465641328995366,0.24583921881717127,2,2
ISIC_0014787,0.7574229266997838,0.60955810546875,0.7574229266997838,0.60955810546875,0.7574229266997838,0.60955810546875,0.7574229266997838,0.60955810546875,2,2
ISIC_0014457,0.6551226551226551,0.4871244635193133,0.6552577319587629,0.48727384237963817,0.6551226551226551,0.4871244635193133,0.6551226551226551,0.4871244635193133,1,2
ISIC_0015175,0.3173381855991682,0.18859296792930855,0.8515691263782866,0.741506646971935,0.3173381855991682,0.18859296792930855,0.3173381855991682,0.18859296792930855,2,2
ISIC_0012215,0.15230020411367562,0.08242692046227057,0.8102342289505516,0.6810031425226446,0.15230020411367562,0.08242692046227057,0.15230020411367562,0.08242692046227057,1,1
ISIC_0013270,0.202547065337763,0.11268560162651715,0.20206595591890847,0.1123878579328991,0.202547065337763,0.11268560162651715,0.202547065337763,0.11268560162651715,1,2
ISIC_0012095,0.421978021978022,0.26740947075208915,0.4064665127020785,0.25507246376811593,0.421978021978022,0.26740947075208915,0.421978021978022,0.26740947075208915,2,2
ISIC_0014998,0.8420186915887851,0.7271435950413223,0.8334088506267935,0.714396685655101,0.8420186915887851,0.7271435950413223,0.8420186915887851,0.7271435950413223,2,2
ISIC_0015160,0.5307806124736583,0.36126708984375,0.5307806124736583,0.36126708984375,0.5307806124736583,0.36126708984375,0.5307806124736583,0.36126708984375,2,2
ISIC_0015975,0.5622157916494419,0.39102932719954,0.09083382613837966,0.047577747491017224,0.5622157916494419,0.39102932719954,0.5622157916494419,0.39102932719954,2,2
ISIC_0016011,0.06388755789809934,0.03299785513941594,0.06273062730627306,0.03238095238095238,0.06388755789809934,0.03299785513941594,0.06388755789809934,0.03299785513941594,2,2
ISIC_0013277,0.5899616907992987,0.418401178854301,0.5992112063103495,0.42776699029126214,0.5899616907992987,0.418401178854301,0.5899616907992987,0.418401178854301,0,2
ISIC_0013512,0.3677581863979849,0.22530864197530864,0.033838260444661615,0.0172103137620379,0.3677581863979849,0.22530864197530864,0.3677581863979849,0.22530864197530864,2,2
ISIC_0012086,0.6789799676357346,0.5139815831714116,0.6815544608648056,0.5169378943872468,0.6789799676357346,0.5139815831714116,0.6789799676357346,0.5139815831714116,1,1
ISIC_0013465,0.04126547455295736,0.021067415730337078,0.041277817659727205,0.02107385010078798,0.04126547455295736,0.021067415730337078,0.04126547455295736,0.021067415730337078,1,2
ISIC_0015250,0.30901021777273197,0.1827392578125,0.30901021777273197,0.1827392578125,0.30901021777273197,0.1827392578125,0.30901021777273197,0.1827392578125,2,0
ISIC_0013813,0.7100507854021495,0.5504486357809925,0.7110585452395033,0.5516608552027895,0.7100507854021495,0.5504486357809925,0.7100507854021495,0.5504486357809925,0,1
ISIC_0013615,0.1991079786355377,0.11056075337858497,0.19984525256991267,0.11101559621761022,0.1991079786355377,0.11056075337858497,0.1991079786355377,0.11056075337858497,0,2
ISIC_0014814,0.2551650692225772,0.146240234375,0.2551650692225772,0.146240234375,0.2551650692225772,0.146240234375,0.2551650692225772,0.146240234375,2,2
ISIC_0014478,0.0651024651024651,0.03364646650703015,0.06512180629827688,0.03365679891905171,0.0651024651024651,0.03364646650703015,0.0651024651024651,0.03364646650703015,0,2
ISIC_0015118,0.7668333527154321,0.6218408147868729,0.7495204916428544,0.5993864646591123,0.7668333527154321,0.6218408147868729,0.7668333527154321,0.6218408147868729,2,2
ISIC_0014600,0.07722772277227723,0.04016477857878476,0.08776844070961717,0.0458984375,0.07722772277227723,0.04016477857878476,0.07722772277227723,0.04016477857878476,1,1
ISIC_0016052,0.31028913779630113,0.1836344576678794,0.3101532069592314,0.18353924641957095,0.31028913779630113,0.1836344576678794,0.31028913779630113,0.1836344576678794,2,1
ISIC_0014503,0.21314251379253837,0.11928344338469063,0.019453450671607225,0.009822263797942002,0.21314251379253837,0.11928344338469063,0.21314251379253837,0.11928344338469063,1,1
ISIC_0014474,0.5373573794626426,0.36738802214393557,0.273201581027668,0.15821278154184215,0.5373573794626426,0.36738802214393557,0.5373573794626426,0.36738802214393557,1,1
ISIC_0015293,0.2087137156289291,0.11651611328125,0.2087137156289291,0.11651611328125,0.2087137156289291,0.11651611328125,0.2087137156289291,0.11651611328125,2,2
ISIC_0014500,0.4348745554167067,0.27785284363100354,0.4351464435146444,0.27807486631016043,0.4348745554167067,0.27785284363100354,0.4348745554167067,0.27785284363100354,1,1
ISIC_0016000,0.0637832080941956,0.03294218310719961,0.06393831553973903,0.033024937197475644,0.0637832080941956,0.03294218310719961,0.0637832080941956,0.03294218310719961,2,1
ISIC_0014349,0.22202844841680747,0.12487739087788131,0.22208896641953774,0.12491568038265775,0.22202844841680747,0.12487739087788131,0.22202844841680747,0.12487739087788131,0,0
ISIC_0012364,0.09714918350401329,0.05105454545454546,0.019604471195184867,0.009899270580062522,0.09714918350401329,0.05105454545454546,0.09714918350401329,0.05105454545454546,1,2
ISIC_0015447,0.6664135341517952,0.49971527997469156,0.5564786340478267,0.3855007949125596,0.6664135341517952,0.49971527997469156,0.6664135341517952,0.49971527997469156,2,2
ISIC_0012147,0.06976323874932225,0.03614232209737828,0.06961226330027051,0.036061285500747386,0.06976323874932225,0.03614232209737828,0.06976323874932225,0.03614232209737828,2,1
ISIC_0013917,0.5676822213652141,0.3963381798599892,0.5943673812526271,0.42284688995215314,0.5676822213652141,0.3963381798599892,0.5676822213652141,0.3963381798599892,0,2
ISIC_0013191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1
ISIC_0014386,0.4301480484522207,0.27400548696844995,0.43981060787220816,0.2818956532401447,0.4301480484522207,0.27400548696844995,0.4301480484522207,0.27400548696844995,1,1
ISIC_0014586,0.3649518487101442,0.22320556640625,0.3649518487101442,0.22320556640625,0.3649518487101442,0.22320556640625,0.3649518487101442,0.22320556640625,1,2
ISIC_0012357,0.13941918315399746,0.07493315092345003,0.13924196903166167,0.07483077687387443,0.13941918315399746,0.07493315092345003,0.13941918315399746,0.07493315092345003,2,2
ISIC_0014695,0.3686961716533081,0.22601318359375,0.3686961716533081,0.22601318359375,0.3686961716533081,0.22601318359375,0.3686961716533081,0.22601318359375,0,1
ISIC_0012656,0.1603913092935957,0.08718773188226564,0.16044606281292673,0.08722009155016702,0.1603913092935957,0.08718773188226564,0.1603913092935957,0.08718773188226564,2,2
ISIC_0014958,0.536668824563026,0.3667446122732731,0.5336828068239298,0.36396136477671853,0.536668824563026,0.3667446122732731,0.536668824563026,0.3667446122732731,2,2
ISIC_0012092,0.19199292191992923,0.10619035967702471,0.19180201082753287,0.10607356715141146,0.19199292191992923,0.10619035967702471,0.19199292191992923,0.10619035967702471,2,2
ISIC_0016046,0.0859508013855457,0.044905220538617265,0.8153618906942393,0.6882793017456359,0.0859508013855457,0.044905220538617265,0.0859508013855457,0.044905220538617265,2,2
ISIC_0016025,0.7350447479981159,0.5810835970955129,0.7362066883979235,0.5825372564004585,0.7350447479981159,0.5810835970955129,0.7350447479981159,0.5810835970955129,2,2
ISIC_0015274,0.9287652424074013,0.86700439453125,0.9287652424074013,0.86700439453125,0.9287652424074013,0.86700439453125,0.9287652424074013,0.86700439453125,2,2
ISIC_0015997,0.8070175438596491,0.6764705882352942,0.07039264237707818,0.036480293308890924,0.8070175438596491,0.6764705882352942,0.8070175438596491,0.6764705882352942,2,2
ISIC_0014862,0.5800580664731118,0.40850830078125,0.5800580664731118,0.40850830078125,0.5800580664731118,0.40850830078125,0.5800580664731118,0.40850830078125,0,2
ISIC_0014792,0.08250921645502955,0.04302978515625,0.08250921645502955,0.04302978515625,0.08250921645502955,0.04302978515625,0.08250921645502955,0.04302978515625,2,2
ISIC_0013242,0.18593523979080895,0.10249647304177145,0.18549148026863518,0.10222684448794812,0.18593523979080895,0.10249647304177145,0.18593523979080895,0.10249647304177145,0,0
ISIC_0015363,0.8227414939382088,0.6988622207457852,0.7346591348758028,0.5806017612524462,0.8227414939382088,0.6988622207457852,0.8227414939382088,0.6988622207457852,2,2
ISIC_0014743,0.5839851346095675,0.41241455078125,0.8112255772646536,0.6824049725077695,0.5839851346095675,0.41241455078125,0.5839851346095675,0.41241455078125,2,2
ISIC_0014942,0.1828022989788516,0.10059571332064116,0.18264942016057092,0.10050312921830899,0.1828022989788516,0.10059571332064116,0.1828022989788516,0.10059571332064116,2,2
ISIC_0013738,0.2871536523929471,0.1676470588235294,0.01680053957937335,0.008471432104872618,0.2871536523929471,0.1676470588235294,0.2871536523929471,0.1676470588235294,2,2
ISIC_0015245,0.8907103825136612,0.8029556650246306,0.8922805987672439,0.8055113937466879,0.8907103825136612,0.8029556650246306,0.8907103825136612,0.8029556650246306,2,1
ISIC_0015510,0.1892908507578272,0.10453962241094886,0.18930132212203352,0.10454601002077478,0.1892908507578272,0.10453962241094886,0.1892908507578272,0.10453962241094886,2,2
ISIC_0015071,0.43200306249401854,0.2755126953125,0.43200306249401854,0.2755126953125,0.43200306249401854,0.2755126953125,0.43200306249401854,0.2755126953125,0,0
ISIC_0015046,0.46627662064123565,0.30401611328125,0.46627662064123565,0.30401611328125,0.46627662064123565,0.30401611328125,0.46627662064123565,0.30401611328125,0,0
ISIC_0014513,0.1552927927927928,0.08418289481716623,0.15596019000226194,0.08457528365532045,0.1552927927927928,0.08418289481716623,0.1552927927927928,0.08418289481716623,0,1
ISIC_0015004,0.738926122794854,0.5859499083689677,0.7402792200299988,0.5876534163766257,0.738926122794854,0.5859499083689677,0.738926122794854,0.5859499083689677,0,0
ISIC_0015482,0.9380402147211355,0.8833104866346813,0.9368927630981567,0.8812777587974034,0.9380402147211355,0.8833104866346813,0.9380402147211355,0.8833104866346813,2,2
